,index,cf_to_private_sector,cf_health,cf_family,cf_dept_dissatisfaction,cf_job_dissatisfaction,cf_interpersonal_conflict,cf_other,institute_recognition,institute_job_security,dept_workload,dept_work_life_balance,dept_work_environment,gender,age,service_years,exit_year,college,cf_dept_or_job_dissatisfaction
1406,1406,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,,2012,DETE,False
1407,1407,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,,2013,DETE,False
1408,1408,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE,False
1409,1409,False,True,False,False,False,False,False,False,False,False,False,False,Female,41-45,5 to 6 Years,2013,DETE,False
1410,1410,False,True,False,False,False,False,False,False,False,False,False,False,Female,,,2012,DETE,False
1411,1411,True,False,False,False,False,False,False,False,False,True,True,False,Female,51-55,,2012,DETE,False
1412,1412,False,False,True,False,False,False,False,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE,False
1413,1413,False,False,False,False,False,False,False,False,False,False,False,False,Male,56+,20 Plus Years,2014,DETE,False
1414,1414,False,False,True,False,False,False,False,False,False,False,False,False,Female,56+,,2013,DETE,False
1415,1415,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE,False
1416,1416,False,False,False,False,False,False,False,False,False,False,True,False,Male,56+,20 Plus Years,2013,DETE,False
1417,1417,False,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,Under 1 Year,2013,DETE,False
1418,1418,False,False,False,False,False,False,False,False,False,False,True,False,Female,51-55,11 to 20 Years,2013,DETE,False
1419,1419,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,7 to 10 Years,2013,DETE,False
1420,1420,False,False,False,False,False,False,False,False,False,False,False,False,Male,41-45,,2012,DETE,False
1421,1421,False,False,False,False,False,True,False,True,True,False,False,False,Male,26-30,Under 1 Year,2013,DETE,False
1422,1422,False,False,False,False,False,False,False,False,False,False,False,False,Male,31-35,Under 1 Year,2013,DETE,False
1423,1423,True,False,False,False,False,False,False,False,True,False,False,False,Male,21-25,Under 1 Year,2013,DETE,False
1424,1424,False,False,False,False,False,False,True,False,False,False,False,False,Male,51-55,Under 1 Year,2013,DETE,False
1425,1425,False,False,False,False,False,False,True,False,False,False,False,False,Male,31-35,Under 1 Year,2013,DETE,False
1426,1426,False,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,,2012,DETE,False
1427,1427,False,False,False,False,False,False,True,False,False,False,False,False,Male,26-30,,2012,DETE,False
1428,1428,False,False,False,False,False,False,False,False,True,False,True,False,Male,56+,20 Plus Years,2014,DETE,False
1429,1429,False,False,False,False,False,False,False,False,False,False,True,False,Female,51-55,11 to 20 Years,2014,DETE,False
1430,1430,False,False,False,False,False,False,False,False,False,True,True,False,Female,56+,1 to 2 Years,2014,DETE,False
1431,1431,False,False,False,True,False,True,False,False,False,False,True,False,Male,56+,,2012,DETE,True
1432,1432,False,False,False,False,False,False,False,False,True,False,False,False,Female,46-50,11 to 20 Years,2013,DETE,False
1433,1433,False,False,False,True,False,False,False,True,False,True,False,False,Male,56+,11 to 20 Years,2014,DETE,True
1434,1434,False,False,False,False,False,False,False,False,False,False,True,False,Male,56+,20 Plus Years,2014,DETE,False
1435,1435,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2012,DETE,False
1436,1436,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE,False
1437,1437,False,True,True,False,False,False,False,False,False,False,False,False,Female,56+,,2013,DETE,False
1438,1438,False,True,False,False,False,False,False,False,False,False,True,False,Female,56+,11 to 20 Years,2013,DETE,False
1439,1439,False,True,False,False,False,False,False,False,False,False,False,False,Male,56+,7 to 10 Years,2013,DETE,False
1440,1440,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE,False
1441,1441,False,False,True,False,False,False,False,False,False,False,True,False,Female,56+,,2012,DETE,False
1442,1442,False,False,False,False,False,False,False,False,False,False,True,False,Male,56+,,2012,DETE,False
1443,1443,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2014,DETE,False
1444,1444,False,False,False,False,False,False,False,False,False,False,False,False,Female,51-55,11 to 20 Years,2014,DETE,False
1445,1445,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,1 to 2 Years,2014,DETE,False
1446,1446,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,7 to 10 Years,2013,DETE,False
1447,1447,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,,2012,DETE,False
1448,1448,False,False,True,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years,2014,DETE,False
1449,1449,False,False,True,False,False,False,False,False,False,False,False,False,Female,41-45,5 to 6 Years,2014,DETE,False
1450,1450,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE,False
1451,1451,False,False,False,False,False,False,False,False,False,False,False,False,Female,51-55,,2012,DETE,False
1452,1452,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2014,DETE,False
1453,1453,False,False,False,False,True,False,False,False,False,False,False,False,Male,56+,7 to 10 Years,2013,DETE,True
1454,1454,False,True,False,False,False,False,False,False,False,False,False,False,Female,46-50,,2013,DETE,False
1455,1455,False,True,False,False,True,False,False,False,False,False,True,False,Female,31-35,1 to 2 Years,2013,DETE,True
1456,1456,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2012,DETE,False
1457,1457,False,False,False,False,False,False,True,False,False,False,False,False,Female,41-45,Under 1 Year,2013,DETE,False
1458,1458,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,11 to 20 Years,2013,DETE,False
1459,1459,False,False,False,True,True,False,False,False,False,False,True,False,Male,56+,20 Plus Years,2014,DETE,True
1460,1460,False,False,False,False,False,False,False,False,False,False,True,False,Male,56+,11 to 20 Years,2013,DETE,False
1461,1461,False,False,False,True,True,False,False,False,False,False,False,False,Female,51-55,11 to 20 Years,2013,DETE,True
1462,1462,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,,2012,DETE,False
1463,1463,False,False,True,False,False,False,False,False,False,False,False,False,Female,51-55,,2013,DETE,False
1464,1464,True,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,Under 1 Year,2006,DETE,False
1465,1465,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,7 to 10 Years,2013,DETE,False
1466,1466,False,False,False,False,False,False,False,False,False,False,True,False,Female,51-55,,2012,DETE,False
1467,1467,False,False,False,False,True,False,False,True,False,False,True,False,Male,51-55,20 Plus Years,2014,DETE,True
1468,1468,True,False,False,False,False,False,False,False,False,False,False,False,Male,26-30,7 to 10 Years,2014,DETE,False
1469,1469,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE,False
1470,1470,False,True,False,True,True,False,False,False,False,True,True,True,Male,56+,20 Plus Years,2014,DETE,True
1471,1471,False,True,False,False,False,False,False,False,False,False,False,False,Female,46-50,,2013,DETE,False
1472,1472,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2012,DETE,False
1473,1473,True,False,False,False,False,False,False,False,False,False,False,False,Male,36-40,7 to 10 Years,2014,DETE,False
1474,1474,False,False,False,False,False,False,False,False,False,True,True,False,Female,56+,7 to 10 Years,2013,DETE,False
1475,1475,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,,2012,DETE,False
1476,1476,False,False,False,False,False,False,True,False,False,False,False,False,Female,41-45,,2012,DETE,False
1477,1477,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2013,DETE,False
1478,1478,False,False,False,False,False,False,True,False,False,False,False,False,Male,31-35,,2012,DETE,False
1479,1479,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,,2012,DETE,False
1480,1480,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE,False
1481,1481,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,20 Plus Years,2013,DETE,False
1482,1482,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,,2013,DETE,False
1483,1483,False,False,False,False,False,False,False,False,False,True,True,False,Female,56+,,2013,DETE,False
1484,1484,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,5 to 6 Years,2013,DETE,False
1485,1485,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2013,DETE,False
1486,1486,True,False,False,False,True,False,False,True,False,False,True,False,Female,21-25,Under 1 Year,2013,DETE,True
1487,1487,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2014,DETE,False
1488,1488,True,False,False,False,True,False,False,False,True,False,False,False,Female,41-45,5 to 6 Years,2014,DETE,True
1489,1489,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,,2014,DETE,False
1490,1490,True,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,,2012,DETE,False
1491,1491,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,11 to 20 Years,2014,DETE,False
1492,1492,False,False,False,False,False,False,False,True,False,True,False,False,Male,36-40,5 to 6 Years,2014,DETE,False
1493,1493,False,False,False,False,False,False,False,True,False,False,False,False,Female,46-50,,2012,DETE,False
1494,1494,False,True,False,True,False,False,False,True,False,False,False,False,Female,56+,,2012,DETE,True
1495,1495,False,True,False,False,False,False,False,False,False,False,False,False,Male,56+,7 to 10 Years,2013,DETE,False
1496,1496,False,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,,2013,DETE,False
1497,1497,False,False,False,False,False,False,False,False,False,False,True,False,Male,56+,,2012,DETE,False
1498,1498,False,False,False,False,False,False,False,False,False,False,True,False,Male,56+,,2012,DETE,False
1499,1499,False,False,True,False,False,False,False,False,False,False,False,False,Female,36-40,,2012,DETE,False
1500,1500,False,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,,2012,DETE,False
1501,1501,False,True,False,False,False,False,False,False,False,False,False,False,Female,51-55,,2012,DETE,False
1502,1502,False,True,False,False,False,False,False,False,False,False,True,False,Female,21-25,3 to 4 Years,2014,DETE,False
1503,1503,False,True,False,False,False,False,False,False,False,False,False,False,Male,56+,20 Plus Years,2014,DETE,False
1504,1504,False,False,False,False,False,False,False,False,False,False,False,False,Female,,,2013,DETE,False
1505,1505,True,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,7 to 10 Years,2014,DETE,False
1506,1506,True,False,False,False,False,False,False,False,False,False,False,False,Female,26-30,1 to 2 Years,2014,DETE,False
1507,1507,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,,2012,DETE,False
1508,1508,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,7 to 10 Years,2013,DETE,False
1509,1509,False,False,False,True,False,False,False,False,False,False,True,False,Female,36-40,7 to 10 Years,2013,DETE,True
1510,1510,False,False,True,False,False,False,False,False,False,False,False,False,Female,26-30,3 to 4 Years,2013,DETE,False
1511,1511,False,False,False,False,False,False,False,False,False,True,True,False,Female,51-55,7 to 10 Years,2014,DETE,False
1512,1512,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,,2012,DETE,False
1513,1513,False,False,False,False,False,True,False,False,False,True,True,False,Female,41-45,3 to 4 Years,2013,DETE,False
1514,1514,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,7 to 10 Years,2014,DETE,False
1515,1515,False,False,False,False,False,False,False,False,False,True,True,False,Female,56+,5 to 6 Years,2013,DETE,False
1516,1516,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2013,DETE,False
1517,1517,True,False,False,False,False,False,False,False,False,False,False,False,Male,21-25,1 to 2 Years,2014,DETE,False
1518,1518,False,False,False,False,False,False,False,False,False,False,False,False,Female,21-25,1 to 2 Years,2014,DETE,False
1519,1519,False,True,True,False,False,False,False,False,False,True,False,False,Female,56+,11 to 20 Years,2014,DETE,False
1520,1520,False,False,False,False,False,False,True,False,False,False,False,False,Male,51-55,20 Plus Years,2014,DETE,False
1521,1521,False,False,True,False,False,False,False,False,False,False,True,False,Female,31-35,5 to 6 Years,2014,DETE,False
1522,1522,False,True,False,False,False,False,False,False,False,False,False,False,Female,41-45,3 to 4 Years,2013,DETE,False
1523,1523,False,False,False,False,False,False,False,False,False,False,False,False,Female,,,2013,DETE,False
